SMILES,log IC50,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
Clc1c(SCC)c([N+](=O)[O-])c2nc(O)c(O)nc2c1,2.80618,34.522343,0,0,2,2,4,0,10,0,27,2,6,19,11,58.407795,2.1632516,0,0,10,1,0,8,0,3,4,0,1,2.2139907,-2.3756018,-0.64566982,0.62572926,2.3719916,-2.2937207,-0.54436803,0.66679305,2.5214465,-2.0999346,-0.33322814,0.89470571,2.6824343,15.341656,3,0.15000001,11,28,1,20,3,3,0.15000001,16,0,14.154336,11.19566,5.7844572,6.4556656,8.9515963,6.5101976,2.534457,3.1902699,0,0,1.0325487,9,0,-0.75743288,-0.44421035,0.095504969,2.3264902,-0.80952907,-0.27776852,0.195862,2.4835515,-0.50145847,-0.18804464,0.31845906,2.61255,8.724349,6.8889227,1.9013008,2.5680881,2.5557857,-4.0776458,0,7.3711615,7.1168036,-0.21493165,7.5627313,14,1.8330178,8.0250883,15.39,6.1854935,3.0295858,13.543591,5.402432,2.6305075,3.8509648,7,2,1,0,3.13853,-3.4558301,6.9891429,1,1,11,1,2,3,0,0,0,1.4588618,-1.4588618,0.21456589,0.17701663,45.216946,26.332336,10.884152,6.6995511,0,25.899061,6.6995511,0,29.581947,19.760618,27.133842,11.365152,33.931049,0,0.68010896,0.50008422,0.18601814,0.31989104,0.49991581,0.1338729,165.60939,121.77261,45.2962,77.894814,121.7316,32.598614,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,243.50421,0,0,0,243.50421,0,5,1,2,0,0,0.78947371,2.7146001,50.770454,40.656677,0,68.168571,0,1.5507339,3.5006065,21.931458,0,117.08015,7.0931001,7.0856161,84.341515,52.485741,13.129807,7.0450215,17.643185,17.233564,104.6942,112.06,0.5023343,5.321928,2.8176613,8.2415171,243.50421,284.3895,11.365152,0,0,0,145.17509,59.830109,38.498993,301.70999,636,33,98
O=C(NCCCNCCCCNCCCN)[C@@H](NC(=O)C1CCCCC1)CC1CCCCC1,2.8169038,86.870445,0,0,3,5,5,0,0,0,84,5,10,33,24,111.8399,1.3314273,0,0,26,0,0,51,0,5,2,0,0,1.6067464,-2.821564,-0.57324219,0.60446012,2.7745166,-2.8345532,-0.51976061,0.65835696,2.8935354,-2.5685205,-0.45243093,0.71821296,3.0269411,59.649555,17,0.5,0,85,2,34,13,19,0.55882353,83,0,23.564421,20.97514,17.581293,17.735994,16.202709,13.899778,10.52684,10.616157,1,0,0.75696063,21,0,-0.85585427,-0.38778433,0.078880504,2.9811811,-1.3634034,-0.33310062,0.15359075,3.007658,-0.53285581,-0.2275798,0.17121677,3.204282,10.22121,12.813063,6.8423767,-3.8373466,3.9176769,-4.6027222,0,2.0269434,13.596544,2.9856446,14,3.6268773,1.0945209,10.737096,29.231834,19.219999,13.610586,26.755224,17.541204,12.39587,14.221784,7,6,1,1,3.125,-4.8255601,13.640552,0,1,12,0,2,21,3,0,0,1.5726242,-1.5726242,0.17411688,0.17204645,239.33595,83.406563,40.59901,6.6995511,0,25.899061,0,0,0,17.742489,0,22.730305,27.133842,0,0.83655757,0.14584641,0.1075709,0.16344242,0.85415357,0.055871516,387.78357,67.606636,49.864147,75.763206,395.94016,25.899061,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,463.54678,0,0,0,463.54678,0,11,0,2,0,0,0,2.8364,104.94019,10.517568,51.706402,110.63747,8.8215923,0,0,0,283.02609,0,13.59692,47.724434,0,80.864594,3.9819686,32.897186,283.02609,121.15504,0,108.28,0.33706582,6.0874629,4.1658173,9.7581358,463.54678,547.34552,27.133842,0,0,11.365152,370.04108,25.899061,67.606636,465.72699,4248,40,148
O(CCCCCOc1ccc(C(=N)N)cc1)c1ccc(C(=N)N)cc1,2.8573325,55.447033,0,0,3,5,4,0,12,0,49,4,8,25,17,74.371063,1.5177767,0,0,19,0,0,24,0,4,2,0,0,1.3968046,-2.6203601,-0.641617,0.70420671,2.5876272,-2.5692053,-0.53807992,0.80591482,2.6738293,-2.3826513,-0.49986199,0.85431087,2.8238041,28.748968,10,0.38461539,12,50,2,26,6,10,0.38461539,36,0,18.070704,14.125533,11.154336,12.656489,12.058551,8.2056837,6.1427345,7.932653,0,0,0.78128183,18,0,-0.84477311,-0.39009136,0.083224416,2.483592,-1.3704436,-0.31347024,0.16445385,2.5858016,-0.52860278,-0.21605732,0.19305076,2.7423282,8.1465244,12.039224,5.6826138,-2.7521045,2.2087111,-3.5835395,0,8.8600025,9.9824085,1.9999146,14,2.3293259,1.0008857,11.996578,21.301775,11.658402,8.0443211,15.38554,8.2969465,5.6616168,5.1061201,6,6,1,1,3.5339999,-4.79105,9.8966808,0,1,12,1,2,10,1,0,0,1.1615269,-1.1615269,0.17611805,0.28443959,178.31052,16.917038,44.116947,0,22.381124,0,0,0,0,70.969955,0,0,0,5.0075121,0.91889727,0.22498304,0.01482815,0.081102714,0.77501696,0.066274561,310.31445,75.97747,5.0075121,27.388638,261.72565,22.381124,0.5,1,0,0,0,0,1,0,0,0,1,0,337.70309,0,0,0,337.70309,0,9,0,2,0,0,0.92000002,2.8828399,87.794151,4.6558404,0,41.852516,6.37115,0,0,204.48941,56.605217,10.486856,9.9757204,0,21.999775,63.343933,16.858006,65.794373,197.75069,46.508358,0,118.2,0.41335541,5.7004399,3.9830697,8.9081993,337.70309,404.76428,5.0075121,0,0,35.484978,239.34451,22.381124,75.97747,340.427,2120,32,118
Clc1cc(N(S(=O)(=O)C)CCCOC)c2NC(=O)C(=O)Nc2c1,2.8621314,45.938686,0,0,2,4,5,0,6,0,39,2,7,23,12,77.660439,1.9912934,0,0,13,1,0,16,0,3,5,0,1,2.1767168,-2.6202619,-0.49216098,0.366265,2.5830009,-2.6938994,-0.37401143,0.48277202,2.5708268,-2.3279219,-0.23231892,0.55668336,2.9235144,31.519312,6,0.25,6,40,2,24,7,6,0.25,32,0,17.198307,14.123115,8.276021,8.9996357,10.7354,8.8891211,2.9047005,3.6329932,0,0,0.97373706,11,0,-0.81926447,-0.42522061,0.010433364,2.594902,-1.0186956,-0.39417392,0.085699163,2.658406,-0.51889741,-0.13251793,0.16637091,2.9073248,8.6665211,14.813986,8.5272255,1.3144743,1.3297683,-3.3570225,1.3770938,6.1394348,8.6645041,-0.061123978,8.1864281,14,1.2964269,0.037962094,19.326389,7.9200001,4.7593293,17.00036,6.9240484,4.1414895,5.1178832,8,2,1,0,-0.34799999,-2.93016,8.5178242,0,1,11,1,2,5,0,0,0,1.9802369,-1.9802369,0.27788186,0.17731825,84.530151,11.219297,28.758026,35.658428,0,0,57.283573,0,29.581947,0,0,43.381676,27.133842,2.503756,0.59286809,0.32057804,0.22814909,0.40713191,0.67942196,0.17898281,189.74785,102.60122,73.019272,130.30284,217.44948,57.283573,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,320.05069,0,0,0,320.05069,0,6,0,2,0,0,0.65217394,1.0331,1.5185606,94.710754,65.365067,39.365837,0,67.075043,3.5006065,35.286369,18.868406,47.418888,8.7394199,106.89601,0,1.5185606,3.5006065,44.291744,54.154774,49.883404,112.86443,104.81,0.43892586,5.5849624,3.1191053,8.7901993,320.05069,355.00137,61.654121,0,0,11.365152,211.02675,36.004669,73.019272,361.806,1122,37,118
Fc1c(F)c(F)c2nc(O)c(O)nc2c1F,2.863323,21.445585,0,0,1,1,4,0,10,0,18,2,6,16,10,37.058651,2.0588138,0,0,8,0,4,2,0,2,2,0,0,2.215651,-2.0748239,-0.78195834,0.65956932,2.2285352,-2.033458,-0.71412557,0.89068526,2.293052,-1.824705,-0.48903683,0.89969361,2.4545131,9.6384144,0,0,11,19,0,17,1,0,0,8,0,12.033015,7.3007121,4,4.6188021,7.430428,3.8475697,1.75,2.3333333,0,0,1.1401405,7,0,-0.72205138,-0.5175904,0.10175107,2.1408668,-0.76662493,-0.43538946,0.36327881,2.2229798,-0.43506664,-0.24178199,0.27461451,2.380203,5.887897,5.2807121,0,1.8621581,2.2354984,-2.9973264,0,6.2363272,4.6381726,-0.97649956,5.7302351,14,1.5505776,5.7923036,12.456747,4.3491125,1.9660494,8.9170418,3.0369213,1.3473741,1.692522,4,2,1,0,2.0775299,-1.76262,4.3657222,0,1,11,1,2,0,0,0,0,1.5543569,-1.5543569,0.16519862,0.13691777,0,0,13.399102,36.083382,0,25.899061,0,0,0,0,50.951115,35.182423,0,0,0.62182176,0.53328478,0.21782748,0.37817821,0.46671522,0.16035074,100.43359,86.133537,35.182423,61.081486,75.381546,25.899061,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,161.51508,0,0,0,161.51508,0,4,0,2,0,0,0.125,1.5974,50.770454,33.57106,36.484074,0,0,0,0,4.2882738,0,69.469658,4.2699599,0,144.18196,36.484074,9.6292009,4.2882738,0,0,0,66.239998,0.56510133,5.0874629,2.5600917,7.7407637,161.51508,203.56438,11.365152,0,0,0,97.117027,25.899061,38.498993,234.10799,384,30,86
OCC[n+]1cc2c(n(CCCCCCCCCn3c4c(c5c3cccc5)c[n+](CCO)cc4)c3c2cccc3)cc1.[I-].[I-],2.8692317,106.3093,0,0,1,2,2,2,26,4,85,2,4,43,35,126.79599,1.4917176,0,0,35,0,0,42,2,4,2,0,0,0.9791798,-2.7094808,-0.70001936,0.67863333,2.6471372,-2.9960001,-0.6351341,0.7147789,2.8167222,-2.4569082,-0.4339487,0.82114917,2.9018321,53.834694,14,0.30434781,30,88,0,46,10,14,0.30434781,58,0,28.020086,29.029499,21.275291,23.710686,20.27952,15.300657,11.476068,14.265986,0,0,0.99542981,43,0,-1.0001384,-0.40649202,0.075877629,2.9478514,-2.9961383,-0.31975308,0.14356019,3.0669343,-0.55933833,-0.21621105,0.19024599,3.2039459,9.0154715,22.136881,19.485697,6.7401657,6.7401657,-8.9463854,0,13.680453,19.113802,0,14,14,1,0,35.846882,17.788361,8.2962961,32.353252,16.014217,7.4554405,12.049116,6,2,1,1,11.968,-9.9906397,20.019213,1,3,30,0,6,14,3,0,0,3.3931012,-3.3931012,0.10559754,0.29471564,241.54449,62.832272,40.59901,0,0,125.31497,40.59901,0,0,0,0,27.133842,0,116.17611,0.52732486,0.21906146,0.21906146,0.47267511,0.78093851,0.25361365,344.97577,143.30995,143.30995,309.22394,510.88977,165.91399,0,0,0,0,0,0,1,0,0,0,1,0,654.19971,0,0,0,654.19971,0,43,1,6,0,0,0.95348835,0.96649998,194.31081,3.7981856,0,41.852516,0,0,0,264.15768,132.07884,73.758316,16.658859,143.54034,54.568638,0,0,18.868406,451.12643,41.852516,0,58.080002,0.28536221,6.523562,4.3456936,10.303745,654.19971,765.71844,0,116.17611,0,0,510.88977,0,27.133842,804.55499,10931,68,218
Clc1c(F)ccc(S(=O)(=O)NCc2ncc(C(=O)NCc3n(C)c(C)cc3)nc2)c1,2.8790958,59.652065,0,0,3,5,5,0,17,0,49,2,7,30,20,97.335007,1.9864287,0,0,19,1,1,19,0,5,3,0,1,1.3496692,-2.4453719,-0.58984208,0.58690447,2.4436791,-2.5654235,-0.46978003,0.67859465,2.4758558,-2.1260867,-0.34351143,0.81733394,2.792402,35.767933,7,0.21875,17,51,1,32,4,8,0.25,33,0,21.88854,17.758654,11.455666,12.982763,14.169541,10.683118,4.6831746,6.3264999,0,0,0.91816634,18,0,-0.87430334,-0.40582344,0.007521685,2.4971125,-1.1306691,-0.37111413,0.15615146,2.5383883,-0.48703447,-0.197097,0.21209212,2.7755022,10.225529,14.499391,8.930397,3.36134,3.3610144,-5.6050262,1.4253309,10.059819,11.41189,-0.001261622,9.8941011,11.889594,1.0099758,0.000767983,24.638672,10.744802,6.5152354,20.146759,8.7214689,5.2608538,5.8569775,8,2,1,0,1.85253,-2.5271599,11.431911,0,1,17,1,3,6,1,0,0,2.1738057,-2.1738057,0.13797648,0.15195173,93.639091,38.218353,106.11546,36.019901,0,17.134132,0,0,29.581947,8.0752068,0,60.972889,13.566921,0,0.77270395,0.27818078,0.18481377,0.22729607,0.72181922,0.042482313,311.64996,112.19696,74.53981,91.673943,291.12695,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,403.32391,0,0,0,403.32391,0,9,0,3,0,0,0.30000001,3.2165201,34.415749,88.900627,15.761761,0,34.889206,1.5507339,3.5006065,122.64464,0,157.21112,10.94787,72.033905,50.430264,45.087502,14.527596,0,159.52379,5.2587838,112.01259,105.98,0.37005648,6,3.9450879,9.4690008,403.32391,471.32852,56.948597,0,0,13.757783,309.56238,23.05514,70.706375,451.91,3021,46,156
Clc1c(F)ccc(S(=O)(=O)NCc2cnc(C(=O)NCc3cnccc3)cc2)c1,2.8796692,56.551689,0,0,3,5,5,0,18,0,45,2,7,29,20,89.667877,1.9926195,0,0,19,1,1,16,0,4,3,0,1,1.3371962,-2.4596136,-0.60811847,0.66223186,2.4417048,-2.5646358,-0.50256693,0.76093054,2.4482393,-2.1304407,-0.45493746,0.81219381,2.7963886,30.508312,7,0.22580644,18,47,1,31,4,8,0.25806451,28,0,20.85516,16.543491,10.687716,12.526733,13.848174,10.278625,5.1385164,7.1573977,0,0,0.91755599,18,0,-0.826931,-0.42429081,0.079243153,2.4647386,-1.1306278,-0.37242424,0.18358742,2.5146441,-0.47981182,-0.20112598,0.20033152,2.7513914,10.659615,14.075591,8.6392765,3.2617123,3.2670534,-5.5130954,1.4261459,10.750293,11.002839,0.012134861,10.216446,8.8891964,1.0765796,0.008007199,23.658689,11.039481,7,19.007998,8.7958851,5.5432243,5.7652473,7,2,1,0,2.151,-3.5706999,11.098651,0,1,18,1,3,6,0,0,0,1.8561633,-1.8561633,0.16158786,0.14217108,75.548126,85.717773,38.31654,29.320351,0,17.134132,0,18.017035,29.581947,8.0752068,0,60.972889,13.566921,0,0.75634891,0.34608287,0.19811197,0.24365108,0.65391713,0.045539111,284.57697,130.21399,74.53981,91.673943,246.03693,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,376.25092,0,0,0,376.25092,0,9,0,3,0,0,0.51724136,3.2104001,34.415749,87.001534,15.761761,0,32.990112,1.5507339,3.5006065,175.14536,0,90.987915,10.54897,72.033905,48.531174,45.087502,12.628504,0,212.02452,5.2587838,45.789387,101.05,0.3796615,5.9541965,3.9267077,9.3700562,376.25092,456.3765,56.948597,0,0,13.757783,282.48941,23.05514,70.706375,434.879,2766,43,148
Clc1c(C)cc2nc(O)c(O)nc2c1,2.8920946,26.49155,0,0,1,1,4,0,10,0,21,2,6,14,8,40.057858,1.907517,0,0,9,1,0,7,0,2,2,0,0,2.0403485,-2.2501926,-0.7044251,0.62613916,2.2436965,-2.1021931,-0.63609815,0.59998298,2.4143863,-1.9672341,-0.41084883,0.87804115,2.5509634,10.712449,0,0,11,22,0,15,1,0,0,11,0,10.292529,8.0774479,5.1547008,5.878315,6.5753875,4.3132882,2.4047005,3.2103434,0,0,0.93970144,7,0,-0.7394321,-0.50334221,0.098144419,2.1816137,-0.76661992,-0.34612161,0.10876015,2.3506541,-0.47871792,-0.2046852,0.30031127,2.4886193,5.5159783,6.4031696,1.3965825,1.9160018,1.6578311,-2.6101785,0,5.9095964,5.292654,-0.01919305,8.7084198,14,1.1153517,10.347495,10.515555,3.8677685,2.0204082,8.4747372,3.0607665,1.5766078,1.8527993,4,2,1,0,2.43753,-1.47746,5.2697768,0,1,11,1,2,0,0,0,0,0.85275429,-0.85275429,0.30103514,0.25245029,61.02544,4.5197463,13.399102,0,0,25.899061,0,2.2085397,29.581947,0,27.133842,11.365152,0,0,0.78722316,0.40134954,0.064894468,0.21277687,0.59865046,0.14788239,137.86862,70.289482,11.365152,37.264214,104.84335,25.899061,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,175.13283,0,0,0,175.13283,0,4,0,2,0,0,0.14285715,2.00282,50.770454,33.57106,0,0,3.185575,0,3.5006065,39.574642,0,82.103859,5.2614598,0,84.341515,0,16.315382,4.2882738,35.286369,0,72.474655,66.239998,0.61744827,4.9068904,2.564384,7.3228049,175.13283,216.62624,11.365152,0,0,0,110.73477,25.899061,38.498993,210.62,281,22,74
Clc1c(F)ccc(S(=O)(=O)NCc2ncc(C(=O)NCc3nccnc3)cc2)c1,2.8976271,55.224895,0,0,2,4,6,0,18,0,44,2,8,29,19,90.188454,2.0497377,0,0,18,1,1,15,0,5,3,0,1,1.3371962,-2.4498053,-0.62579763,0.64684933,2.4429121,-2.5651608,-0.5140723,0.75291443,2.4357302,-2.1258717,-0.43977934,0.81920862,2.7936492,30.735106,7,0.22580644,18,46,1,31,4,8,0.25806451,27,0,20.85516,16.413355,10.110366,11.819627,13.848174,10.138422,4.5165076,6.2491498,0,0,0.93447047,18,0,-0.82367986,-0.43951541,0.078824662,2.4504871,-1.1306776,-0.38211951,0.20017132,2.489325,-0.48047948,-0.20146599,0.20966777,2.7346361,12.455256,14.510147,8.9912357,2.6267633,2.627414,-5.2146802,1.4257078,10.746414,10.879864,0.001062053,10.036696,9.7024336,1.0229082,0.001734266,23.658689,11.039481,7,18.921507,8.7542839,5.5162706,5.7118702,8,2,1,0,1.0755301,-2.4654801,10.914939,0,1,18,1,3,6,0,0,0,2.0956702,-2.0956702,0.14312083,0.12669072,57.531094,33.727345,119.51456,29.320351,0,17.134132,0,0,29.581947,8.0752068,0,66.655464,13.566921,0,0.7404567,0.31425574,0.21386532,0.2595433,0.68574423,0.045677982,277.75052,117.87954,80.222382,97.356514,257.22748,17.134132,0.5,1,0,0,0,0,1,0,0,0,1,0,375.10703,0,0,0,375.10703,0,9,0,3,0,0,0.20689656,2.6054001,34.415749,103.78706,15.761761,0,32.561287,1.5507339,3.5006065,157.07335,0,90.987915,10.32847,72.033905,65.316704,45.087502,12.199677,0,193.9525,5.2587838,45.789387,113.94,0.3796615,5.9541965,3.9267077,9.3700562,375.10703,450.25177,62.631172,0,0,13.757783,275.66293,23.05514,76.388954,435.867,2766,43,148
O=C(NCCCNCCCCNCCCN)[C@@H](NC(=O)CC12CC3CC(C1)CC(C2)C3)CC1CCCCC1,2.8998206,99.671204,0,0,4,6,5,0,0,0,95,5,10,38,29,124.47182,1.3102298,0,0,31,0,0,57,0,5,2,0,0,1.1467651,-3.010982,-0.5519132,0.57172722,2.9564297,-2.9086907,-0.52193159,0.65382928,3.0663078,-2.7547104,-0.42285016,0.68961298,3.213408,66.208801,18,0.43902439,0,98,2,41,13,20,0.48780489,96,0,26.633335,24.044054,20.650208,20.804909,18.549576,16.236609,12.863669,12.963023,1,0,0.7602219,22,0,-0.85585445,-0.39065892,0.055973731,3.2060528,-1.3634034,-0.32732695,0.14572284,3.264225,-0.53272861,-0.22880697,0.1645216,3.4294279,10.213196,13.079371,7.104095,-1.7385426,6.0164561,-6.1373887,0,2.0269508,15.528813,2.9856443,14,3.6268804,1.0945226,10.737061,30.947056,16.444445,10.413223,28.667456,15.200645,9.6112661,11.467469,7,6,0,2,4.04,-7.5110302,15.492537,0,1,18,0,4,20,3,0,0,1.5726,-1.5726,0.17411956,0.17204045,261.77008,97.006516,40.59901,6.6995511,0,25.899061,0,0,0,17.742489,0,22.730305,27.133842,0,0.84834647,0.13532671,0.099811964,0.15165354,0.86467326,0.051841583,423.81766,67.606636,49.864147,75.763206,431.97421,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,499.58084,0,0,0,499.58084,0,11,0,4,0,0,0,3.8626001,104.94019,10.517568,51.706402,110.63747,17.643185,0,0,0,320.76288,0,15.46162,47.724434,0,89.686188,3.9819686,32.897186,320.76288,121.15504,0,108.28,0.31455502,6.3575521,4.2471704,10.171345,499.58084,623.99408,27.133842,0,0,11.365152,406.07516,25.899061,67.606636,531.83002,5963,51,190
O=C(CCn1c2c(c3c1ccnc3)cc(OC)cc2)N1c2c(Sc3c1cccc3)cccc2,2.90309,69.326653,0,0,2,3,3,0,25,0,54,0,3,33,27,83.388412,1.5442297,0,0,27,0,0,21,0,3,2,0,1,1.1625568,-2.4730084,-0.58867043,0.61877978,2.4879398,-2.4475682,-0.51706284,0.72049588,2.5870864,-2.1926861,-0.40732813,0.76849878,2.7839561,33.391346,5,0.13157895,27,59,1,38,3,5,0.13157895,31,0,22.363232,18.879999,15.497117,18.087212,16.241514,11.648872,7.6569715,10.657398,0,0,0.79303622,14,0,-0.86007863,-0.43905082,0.061644726,2.7535379,-0.95095122,-0.31037059,0.14462805,2.9107697,-0.50163156,-0.19917355,0.18349646,3.0740516,5.3779283,7.5061641,7.5061641,6.4585862,6.7502909,-8.2162647,0,15.043705,13.238602,0.50477505,14,6.9917045,1.9999088,0.41895068,23.401663,10.165951,4.3895745,16.941545,7.2797432,3.1184185,3.7372758,5,0,1,1,5.632,-6.40798,13.239345,1,1,31,0,6,4,3,0,0,1.5290226,-1.5290226,0.15907171,0.21430916,202.48822,35.256725,76.707016,35.658428,12.949531,0,0,0,19.760618,0,0,5.6825762,13.566921,2.503756,0.91422385,0.10261137,0.053768322,0.085776158,0.89738864,0.032007836,369.871,41.51387,21.753254,34.702785,363.05991,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,404.57379,0,0,0,404.57379,0,7,0,6,0,0,0.5151515,6.6841002,14.124202,23.943405,23.862217,0,0,38.485336,0,255.58113,18.868406,61.416042,13.2767,23.862217,29.684509,6.2257819,5.2434282,14.947698,283.4549,5.2587838,67.603409,47.360001,0.36513498,6.2479277,3.5827894,9.8144579,404.57379,542.70154,21.753254,0,0,0,369.871,12.949531,21.753254,451.54999,3095,61,186
Brc1cc(CNC(=O)c2sccc2)c2nc(O)c(O)nc2c1,2.9057958,42.963928,0,0,3,3,5,0,15,0,32,3,8,22,13,63.967976,1.9989992,0,1,14,0,0,10,0,3,3,0,1,1.5673602,-2.3788891,-0.6561622,0.6643638,2.347558,-2.467489,-0.58436787,0.8369875,2.4430814,-2.0750799,-0.43062931,1.0170211,2.6565988,18.760071,3,0.125,16,34,1,24,2,4,0.16666667,17,0,15.68987,13.479667,7.5938582,8.8614426,10.541714,7.9143739,3.4635956,4.7828231,0,0,1.0392371,11,0,-0.82961071,-0.46954736,0.14672983,2.3687816,-1.1305877,-0.35061914,0.25577119,2.5026579,-0.47919765,-0.22545031,0.3666541,2.6839747,7.4900408,10.053246,2.8000364,3.2521944,3.041405,-4.7245631,0,9.4146175,8.7145004,-0.040539809,8.374197,14,1.2197747,10.042621,16.84375,7.2664361,3.9256198,14.389185,6.1582403,3.307745,4.0278206,6,3,1,0,2.9625299,-3.39379,8.7671242,0,1,16,1,3,3,0,0,0,1.3979522,-1.3979522,0.18872353,0.19069523,40.262337,6.6995511,6.6995511,40.060123,0,38.848595,0,75.241837,17.784555,0,27.133842,17.047728,13.566921,0,0.75484574,0.53212464,0.10804724,0.24515425,0.46787533,0.13710701,213.88181,150.77489,30.614649,69.463242,132.57016,38.848595,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,283.34503,0,0,0,283.34503,0,6,0,3,0,0,0.18181819,3.0613999,68.781204,38.829842,0,0,28.406193,3.0551045,0,90.677025,0,105.30056,8.6261797,23.862217,84.341515,21.065855,14.173178,4.2882738,104.82832,5.2587838,77.231781,95.339996,0.46637034,5.5849624,3.2624483,8.6217766,283.34503,356.16702,24.932074,0,0,5.6825762,186.74796,38.848595,57.748489,380.22198,1084,33,116
